DatGeracaoConjuntoDados,AnoReferencia,MesReferencia,NomUF,SigUF,MdaPotenciaInstaladakW
4/2/2026,2024,2,AMAZONAS,AM,2088130.84
4/2/2026,2024,2,AMAPÁ,AP,973705.2
4/2/2026,2024,2,BAHIA,BA,18086970.99
4/2/2026,2024,2,CEARÁ,CE,5566533.1
4/2/2026,2024,2,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2024,2,ESPÍRITO SANTO,ES,1798914.68
4/2/2026,2024,2,GOIÁS,GO,7739926.13
4/2/2026,2024,2,MARANHÃO,MA,4366053.63
4/2/2026,2024,2,MINAS GERAIS,MG,20214509.71
4/2/2026,2024,2,MATO GROSSO DO SUL,MS,2851560.13
4/2/2026,2024,2,MATO GROSSO,MT,4134931.3
4/2/2026,2024,2,PARÁ,PA,22849409.11
4/2/2026,2024,2,PARAÍBA,PB,2083337
4/2/2026,2024,2,PERNAMBUCO,PE,5445633.27
4/2/2026,2024,2,PIAUÍ,PI,5770006
4/2/2026,2024,2,PARANÁ,PR,17547639.99
4/2/2026,2024,2,RIO DE JANEIRO,RJ,11015077.58
4/2/2026,2024,2,RIO GRANDE DO NORTE,RN,10950204.73
4/2/2026,2024,2,RONDÔNIA,RO,8386323.88
4/2/2026,2024,2,RORAIMA,RR,607012.2
4/2/2026,2024,2,RIO GRANDE DO SUL,RS,9669569.93
4/2/2026,2024,2,SANTA CATARINA,SC,5026742.42
4/2/2026,2024,2,SERGIPE,SE,4891390.4
4/2/2026,2024,2,SÃO PAULO,SP,24898870.62
4/2/2026,2024,2,TOCANTINS,TO,1968846.4
4/2/2026,2024,5,ACRE,AC,143582.2
4/2/2026,2024,5,ALAGOAS,AL,782804.1
4/2/2026,2024,5,AMAZONAS,AM,2088130.84
4/2/2026,2024,5,AMAPÁ,AP,973705.2
4/2/2026,2024,5,BAHIA,BA,18629300.99
4/2/2026,2024,5,CEARÁ,CE,5566533.1
4/2/2026,2024,5,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2024,5,ESPÍRITO SANTO,ES,1800544.68
4/2/2026,2024,5,GOIÁS,GO,7724926.13
4/2/2026,2024,5,MARANHÃO,MA,4366053.63
4/2/2026,2024,5,MINAS GERAIS,MG,20899154.92
4/2/2026,2024,5,MATO GROSSO DO SUL,MS,2877560.13
4/2/2026,2024,5,MATO GROSSO,MT,4177911.05
4/2/2026,2024,5,PARÁ,PA,22849409.11
4/2/2026,2024,5,PARAÍBA,PB,2283337
4/2/2026,2024,5,PERNAMBUCO,PE,5625231.07
4/2/2026,2024,5,PIAUÍ,PI,6407219
4/2/2026,2024,5,PARANÁ,PR,17561117.99
4/2/2026,2024,5,RIO DE JANEIRO,RJ,11015077.58
4/2/2026,2024,5,RIO GRANDE DO NORTE,RN,11502206.99
4/2/2026,2024,5,RONDÔNIA,RO,8304403.88
4/2/2026,2024,5,RORAIMA,RR,615148.2
4/2/2026,2024,5,RIO GRANDE DO SUL,RS,9685043.29
4/2/2026,2024,5,SANTA CATARINA,SC,5018042.72
4/2/2026,2024,5,SERGIPE,SE,4891390.4
4/2/2026,2024,5,SÃO PAULO,SP,24923512.19
4/2/2026,2024,5,TOCANTINS,TO,1968846.4
4/2/2026,2024,8,ACRE,AC,143582.2
4/2/2026,2024,8,ALAGOAS,AL,782804.1
4/2/2026,2024,8,AMAZONAS,AM,2088691.84
4/2/2026,2024,8,AMAPÁ,AP,973705.2
4/2/2026,2024,8,BAHIA,BA,19735430.99
4/2/2026,2024,8,CEARÁ,CE,5566533.1
4/2/2026,2024,8,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2024,8,ESPÍRITO SANTO,ES,1800544.68
4/2/2026,2024,8,GOIÁS,GO,7726326.13
4/2/2026,2024,8,MARANHÃO,MA,4367553.63
4/2/2026,2024,8,MINAS GERAIS,MG,21500326.71
4/2/2026,2024,8,MATO GROSSO DO SUL,MS,2877560.13
4/2/2026,2024,8,MATO GROSSO,MT,4179411.05
4/2/2026,2024,8,PARÁ,PA,22849409.11
4/2/2026,2024,8,PARAÍBA,PB,2399585
4/2/2026,2024,8,PERNAMBUCO,PE,5626546.07
4/2/2026,2024,8,PIAUÍ,PI,6407219
4/2/2026,2024,8,PARANÁ,PR,17577049.99
4/2/2026,2024,8,RIO DE JANEIRO,RJ,11014427.58
4/2/2026,2024,8,RIO GRANDE DO NORTE,RN,11515427.79
4/2/2026,2024,8,RONDÔNIA,RO,8280403.88
4/2/2026,2024,8,RORAIMA,RR,615148.2
4/2/2026,2024,8,RIO GRANDE DO SUL,RS,9783817.99
4/2/2026,2024,8,SANTA CATARINA,SC,5019355.72
4/2/2026,2024,8,SERGIPE,SE,4891390.4
4/2/2026,2024,8,SÃO PAULO,SP,25061884.9
4/2/2026,2024,8,TOCANTINS,TO,1968846.4
4/2/2026,2024,11,ACRE,AC,143582.2
4/2/2026,2024,11,ALAGOAS,AL,782924.1
4/2/2026,2024,11,AMAZONAS,AM,2089666.84
4/2/2026,2024,11,AMAPÁ,AP,973705.2
4/2/2026,2024,11,BAHIA,BA,20136080.99
4/2/2026,2024,11,CEARÁ,CE,5574523.1
4/2/2026,2024,11,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2024,11,ESPÍRITO SANTO,ES,1801905.08
4/2/2026,2024,11,GOIÁS,GO,7735959.13
4/2/2026,2024,11,MARANHÃO,MA,4460057.63
4/2/2026,2024,11,MINAS GERAIS,MG,22804635.82
4/2/2026,2024,11,MATO GROSSO DO SUL,MS,2932560.13
4/2/2026,2024,11,MATO GROSSO,MT,4181187.15
4/2/2026,2024,11,PARÁ,PA,22828874.11
4/2/2026,2024,11,PARAÍBA,PB,2449785
4/2/2026,2024,11,PERNAMBUCO,PE,6113246.07
4/2/2026,2024,11,PIAUÍ,PI,6772019
4/2/2026,2024,11,PARANÁ,PR,17577361.99
4/2/2026,2024,11,RIO DE JANEIRO,RJ,11014427.58
4/2/2026,2024,11,RIO GRANDE DO NORTE,RN,11592687.79
4/2/2026,2024,11,RONDÔNIA,RO,8279143.88
4/2/2026,2024,11,RORAIMA,RR,615148.2
4/2/2026,2024,11,RIO GRANDE DO SUL,RS,9786287.99
4/2/2026,2024,11,SANTA CATARINA,SC,5026673.73
4/2/2026,2024,11,SERGIPE,SE,4891390.4
4/2/2026,2024,11,SÃO PAULO,SP,25177274.7
4/2/2026,2024,11,TOCANTINS,TO,1968996.4
4/2/2026,2024,12,ACRE,AC,143582.2
4/2/2026,2024,12,ALAGOAS,AL,782924.1
4/2/2026,2024,12,AMAZONAS,AM,2089666.84
4/2/2026,2024,12,AMAPÁ,AP,973705.2
4/2/2026,2024,12,BAHIA,BA,20203580.99
4/2/2026,2024,12,CEARÁ,CE,5646523.1
4/2/2026,2024,12,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2024,12,ESPÍRITO SANTO,ES,1802405.08
4/2/2026,2024,12,GOIÁS,GO,7776159.13
4/2/2026,2024,12,MARANHÃO,MA,4367803.63
4/2/2026,2024,12,MINAS GERAIS,MG,23660001.93
4/2/2026,2024,12,MATO GROSSO DO SUL,MS,2932560.13
4/2/2026,2024,12,MATO GROSSO,MT,4180787.15
4/2/2026,2024,12,PARÁ,PA,22828874.11
4/2/2026,2024,12,PARAÍBA,PB,2449785
4/2/2026,2024,12,PERNAMBUCO,PE,6113921.07
4/2/2026,2024,12,PIAUÍ,PI,6772019
4/2/2026,2024,12,PARANÁ,PR,17577235.99
4/2/2026,2024,12,RIO DE JANEIRO,RJ,10989427.58
4/2/2026,2024,12,RIO GRANDE DO NORTE,RN,11593011.79
4/2/2026,2024,12,RONDÔNIA,RO,8280311.18
4/2/2026,2024,12,RORAIMA,RR,615148.2
4/2/2026,2024,12,RIO GRANDE DO SUL,RS,9802831.79
4/2/2026,2024,12,SANTA CATARINA,SC,5028011.23
4/2/2026,2024,12,SERGIPE,SE,4891390.4
4/2/2026,2024,12,SÃO PAULO,SP,25304424.79
4/2/2026,2024,12,TOCANTINS,TO,1968996.4
4/2/2026,2025,3,ACRE,AC,143582.2
4/2/2026,2025,3,ALAGOAS,AL,782924.1
4/2/2026,2025,3,AMAZONAS,AM,2089666.84
4/2/2026,2025,3,AMAPÁ,AP,973705.2
4/2/2026,2025,3,BAHIA,BA,20429585.99
4/2/2026,2025,3,CEARÁ,CE,5651673.1
4/2/2026,2025,3,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2025,3,ESPÍRITO SANTO,ES,1801305.08
4/2/2026,2025,3,GOIÁS,GO,7793313.73
4/2/2026,2025,3,MARANHÃO,MA,4367803.63
4/2/2026,2025,3,MINAS GERAIS,MG,23662976.49
4/2/2026,2025,3,MATO GROSSO DO SUL,MS,3371126.38
4/2/2026,2025,3,MATO GROSSO,MT,4183029.15
4/2/2026,2025,3,PARÁ,PA,22828874.11
4/2/2026,2025,3,PARAÍBA,PB,2450540
4/2/2026,2025,3,PERNAMBUCO,PE,6115721.07
4/2/2026,2025,3,PIAUÍ,PI,6772019
4/2/2026,2025,3,PARANÁ,PR,17606610.99
4/2/2026,2025,3,RIO DE JANEIRO,RJ,10989427.58
4/2/2026,2025,3,RIO GRANDE DO NORTE,RN,11786648.79
4/2/2026,2025,3,RONDÔNIA,RO,8283770.18
4/2/2026,2025,3,RORAIMA,RR,615148.2
4/2/2026,2025,3,RIO GRANDE DO SUL,RS,9902059.79
4/2/2026,2025,3,SANTA CATARINA,SC,5049465.93
4/2/2026,2025,3,SERGIPE,SE,4891390.4
4/2/2026,2025,3,SÃO PAULO,SP,25343480.59
4/2/2026,2025,3,TOCANTINS,TO,1968996.4
4/2/2026,2025,6,ACRE,AC,143582.2
4/2/2026,2025,6,ALAGOAS,AL,782924.1
4/2/2026,2025,6,AMAZONAS,AM,2092716.84
4/2/2026,2025,6,AMAPÁ,AP,973705.2
4/2/2026,2025,6,BAHIA,BA,20889825.99
4/2/2026,2025,6,CEARÁ,CE,5651823.1
4/2/2026,2025,6,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2025,6,ESPÍRITO SANTO,ES,1801705.08
4/2/2026,2025,6,GOIÁS,GO,7835609.13
4/2/2026,2025,6,MARANHÃO,MA,4394223.63
4/2/2026,2025,6,MINAS GERAIS,MG,23876634.37
4/2/2026,2025,6,MATO GROSSO DO SUL,MS,3423227.37
4/2/2026,2025,6,MATO GROSSO,MT,4185589.15
4/2/2026,2025,6,PARÁ,PA,22829840.11
4/2/2026,2025,6,PARAÍBA,PB,2450540
4/2/2026,2025,6,PERNAMBUCO,PE,6115805.43
4/2/2026,2025,6,PIAUÍ,PI,6773748
4/2/2026,2025,6,PARANÁ,PR,17609210.99
4/2/2026,2025,6,RIO DE JANEIRO,RJ,12662101.58
4/2/2026,2025,6,RIO GRANDE DO NORTE,RN,11833384.79
4/2/2026,2025,6,RONDÔNIA,RO,8284352.88
4/2/2026,2025,6,RORAIMA,RR,615148.2
4/2/2026,2025,6,RIO GRANDE DO SUL,RS,9985470.03
4/2/2026,2025,6,SANTA CATARINA,SC,5066383.93
4/2/2026,2025,6,SERGIPE,SE,4891390.4
4/2/2026,2025,6,SÃO PAULO,SP,25338563.59
4/2/2026,2025,6,TOCANTINS,TO,1968996.4
4/2/2026,2025,9,ACRE,AC,143582.2
4/2/2026,2025,9,ALAGOAS,AL,782924.1
4/2/2026,2025,9,AMAZONAS,AM,2094802.84
4/2/2026,2025,9,AMAPÁ,AP,973705.2
4/2/2026,2025,9,BAHIA,BA,21138356.99
4/2/2026,2025,9,CEARÁ,CE,6208271.1
4/2/2026,2025,9,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2025,9,ESPÍRITO SANTO,ES,1804650.08
4/2/2026,2025,9,GOIÁS,GO,7875609.13
4/2/2026,2025,9,MARANHÃO,MA,4394223.63
4/2/2026,2025,9,MINAS GERAIS,MG,23918376.37
4/2/2026,2025,9,MATO GROSSO DO SUL,MS,3415227.37
4/2/2026,2025,9,MATO GROSSO,MT,4235587.15
4/2/2026,2025,9,PARÁ,PA,22829940.11
4/2/2026,2025,9,PARAÍBA,PB,2450540
4/2/2026,2025,9,PERNAMBUCO,PE,6175955.43
4/2/2026,2025,9,PIAUÍ,PI,7075091
4/2/2026,2025,9,PARANÁ,PR,17642710.99
4/2/2026,2025,9,RIO DE JANEIRO,RJ,13162101.58
4/2/2026,2025,9,RIO GRANDE DO NORTE,RN,12209254.79
4/2/2026,2025,9,RONDÔNIA,RO,8284352.88
4/2/2026,2025,9,RORAIMA,RR,615148.2
4/2/2026,2025,9,RIO GRANDE DO SUL,RS,9986908.03
4/2/2026,2025,9,SANTA CATARINA,SC,5095723.93
4/2/2026,2025,9,SERGIPE,SE,4891390.4
4/2/2026,2025,9,SÃO PAULO,SP,25300213.59
4/2/2026,2025,9,TOCANTINS,TO,1968996.4
4/2/2026,2025,12,ACRE,AC,143582.2
4/2/2026,2025,12,ALAGOAS,AL,783257.1
4/2/2026,2025,12,AMAZONAS,AM,2165968.84
4/2/2026,2025,12,AMAPÁ,AP,973705.2
4/2/2026,2025,12,BAHIA,BA,21617391.99
4/2/2026,2025,12,CEARÁ,CE,6218093.1
4/2/2026,2025,12,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2025,12,ESPÍRITO SANTO,ES,1806050.08
4/2/2026,2025,12,GOIÁS,GO,7875609.13
4/2/2026,2025,12,MARANHÃO,MA,4481443.63
4/2/2026,2025,12,MINAS GERAIS,MG,24664876.37
4/2/2026,2025,12,MATO GROSSO DO SUL,MS,3420068.37
4/2/2026,2025,12,MATO GROSSO,MT,4236537.15
4/2/2026,2025,12,PARÁ,PA,22837900.11
4/2/2026,2025,12,PARAÍBA,PB,2450540
4/2/2026,2025,12,PERNAMBUCO,PE,6173830.43
4/2/2026,2025,12,PIAUÍ,PI,7076288
4/2/2026,2025,12,PARANÁ,PR,17653038.99
4/2/2026,2025,12,RIO DE JANEIRO,RJ,12674821.58
4/2/2026,2025,12,RIO GRANDE DO NORTE,RN,12426899.79
4/2/2026,2025,12,RONDÔNIA,RO,8285527.88
4/2/2026,2025,12,RORAIMA,RR,530396.2
4/2/2026,2025,12,RIO GRANDE DO SUL,RS,9980546.83
4/2/2026,2025,12,SANTA CATARINA,SC,5096936.44
4/2/2026,2025,12,SERGIPE,SE,4891390.4
4/2/2026,2025,12,SÃO PAULO,SP,25452113.79
4/2/2026,2025,12,TOCANTINS,TO,1968996.4
4/2/2026,2026,3,ACRE,AC,143582.2
4/2/2026,2026,3,ALAGOAS,AL,783257.1
4/2/2026,2026,3,AMAZONAS,AM,2189403.84
4/2/2026,2026,3,AMAPÁ,AP,973705.2
4/2/2026,2026,3,BAHIA,BA,21917369.99
4/2/2026,2026,3,CEARÁ,CE,6563477.1
4/2/2026,2026,3,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2026,3,ESPÍRITO SANTO,ES,1809630.08
4/2/2026,2026,3,GOIÁS,GO,8225609.13
4/2/2026,2026,3,MARANHÃO,MA,4481443.63
4/2/2026,2026,3,MINAS GERAIS,MG,25166374.37
4/2/2026,2026,3,MATO GROSSO DO SUL,MS,3416648.37
4/2/2026,2026,3,MATO GROSSO,MT,4236834.65
4/2/2026,2026,3,PARÁ,PA,22849580.11
4/2/2026,2026,3,PARAÍBA,PB,2450540
4/2/2026,2026,3,PERNAMBUCO,PE,6334490.43
4/2/2026,2026,3,PIAUÍ,PI,7078405
4/2/2026,2026,3,PARANÁ,PR,17674263.99
4/2/2026,2026,3,RIO DE JANEIRO,RJ,12676446.58
4/2/2026,2026,3,RIO GRANDE DO NORTE,RN,13130628.79
4/2/2026,2026,3,RONDÔNIA,RO,8285527.88
4/2/2026,2026,3,RORAIMA,RR,515851.2
4/2/2026,2026,3,RIO GRANDE DO SUL,RS,9969236.83
4/2/2026,2026,3,SANTA CATARINA,SC,5102211.43
4/2/2026,2026,3,SERGIPE,SE,4892490.4
4/2/2026,2026,3,SÃO PAULO,SP,25451595.9
4/2/2026,2026,3,TOCANTINS,TO,1968996.4
